Deal_id,Deal_created_at,Deal_Value,Deal_Stage,Deal _Status,Deal_Email_messages_count,Deal_Total_activities,Deal_Currency,Deal_Region
Adlud_deal_d1846,24/08/2020 02:17,55830,Contacted,Deleted,1,0,BRL,APAC & RESELLERS
Adlud_deal_d1847,27/08/2020 21:55,51784,Contacted,Deleted,3,1,BRL,APAC & RESELLERS
Adlud_deal_d1848,01/03/2019 18:42,9247,Meeting,Deleted,0,2,GBP,PLATFORM
Adlud_deal_d1849,27/07/2020 19:41,64321,Contacted,Lost,0,3,BRL,APAC & RESELLERS
Adlud_deal_d1850,04/02/2019 15:16,70624,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1851,25/05/2020 13:27,11919,Contacted,Deleted,0,0,EUR,UK & EUROPE
Adlud_deal_d1852,13/07/2020 16:22,19783,Meeting,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1746,13/07/2020 17:04,17907,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1853,27/07/2020 16:54,66208,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1854,12/03/2020 09:24,26454,Contacted,Open,0,2,GBP,APAC & RESELLERS
Adlud_deal_d1855,18/01/2019 18:20,48712,Meeting,Lost,0,0,GBP,PLATFORM
Adlud_deal_d1418,27/09/2019 17:13,64738,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1856,17/12/2019 18:17,45085,Contacted,Lost,0,0,USD,US
Adlud_deal_d1857,27/01/2020 17:54,18860,Contacted,Lost,0,1,USD,US
Adlud_deal_d1858,29/01/2020 20:10,17771,Contacted,Lost,0,1,USD,US
Adlud_deal_d1859,31/01/2020 12:49,56993,Contacted,Lost,0,0,EUR,UK & EUROPE
Adlud_deal_d1860,13/03/2020 19:21,3365,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1861,22/06/2020 13:34,63226,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1862,08/07/2020 14:37,37379,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1863,08/07/2020 14:37,46336,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1864,08/07/2020 14:38,8828,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1865,04/08/2020 09:41,60835,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1866,12/08/2020 10:33,54323,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1867,12/08/2020 10:33,41273,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1868,12/08/2020 10:37,69882,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1869,18/08/2020 16:15,31082,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1870,02/11/2020 05:32,49098,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1871,02/11/2020 05:32,20207,RFP,Lost,0,0,GBP,APAC & RESELLERS
Adlud_deal_d1872,07/01/2019 18:50,17658,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1873,21/01/2019 19:27,22171,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1874,21/01/2019 19:28,52686,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1875,22/01/2019 20:19,66000,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1876,26/02/2019 17:36,33383,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1877,05/03/2019 19:36,49288,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1878,26/03/2019 12:44,46200,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1879,28/03/2019 14:23,28512,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1880,28/03/2019 19:00,62026,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1881,29/03/2019 13:44,71217,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1882,08/04/2019 16:45,57669,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1883,12/04/2019 22:53,45347,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1883,12/04/2019 22:53,45347,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1884,09/07/2019 16:32,43253,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1885,10/12/2019 16:56,44809,Contacted,Deleted,0,0,USD,US
Adlud_deal_d1886,10/12/2019 16:58,72950,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1887,21/01/2020 17:52,23066,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1888,21/01/2020 17:52,33127,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1889,21/01/2020 17:57,57933,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1890,21/01/2020 17:59,39585,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1891,21/01/2020 20:09,8133,Meeting,Deleted,0,2,USD,US
Adlud_deal_d1892,04/02/2020 20:41,47198,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1893,04/02/2020 20:42,56938,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1894,26/03/2020 17:23,13908,Meeting,Deleted,0,1,USD,US
Adlud_deal_d1895,07/04/2020 11:54,74361,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1746,13/07/2020 16:31,17907,Meeting,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1896,27/07/2020 23:31,47529,Contacted,Deleted,0,1,BRL,APAC & RESELLERS
Adlud_deal_d1897,27/07/2020 23:34,53395,Contacted,Deleted,0,0,BRL,APAC & RESELLERS
Adlud_deal_d1898,21/01/2020 17:56,69466,Contacted,Lost,0,0,USD,US
Adlud_deal_d1899,27/01/2020 18:30,47129,Contacted,Lost,0,0,USD,US
Adlud_deal_d1900,09/01/2019 19:32,50065,Meeting,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1901,02/04/2019 07:29,24307,Meeting,Deleted,0,1,GBP,APAC & RESELLERS
Adlud_deal_d1902,21/01/2020 17:56,29994,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1903,27/01/2020 18:31,58682,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1904,27/01/2020 18:31,57670,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1905,04/02/2020 20:39,4637,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1906,04/02/2020 20:40,14620,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1907,04/02/2020 20:42,17181,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1908,12/02/2020 17:39,37353,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1909,12/02/2020 17:40,51894,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1910,12/02/2020 17:41,64931,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1911,12/02/2020 17:42,48587,Meeting,Deleted,0,0,USD,US
Adlud_deal_d1912,04/01/2019 18:17,12039,Contacted,Lost,0,2,GBP,UK & EUROPE
Adlud_deal_d1913,11/06/2020 17:04,21047,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1914,11/06/2020 17:05,44783,Contacted,Lost,0,0,GBP,UK & EUROPE
Adlud_deal_d1915,07/10/2019 18:22,41618,RFP,Won,13,3,USD,US
Adlud_deal_d1916,16/07/2020 22:15,51075,RFP,Won,44,0,BRL,APAC & RESELLERS
Adlud_deal_d1917,13/03/2020 19:22,23993,Meeting,Deleted,7,0,GBP,UK & EUROPE
Adlud_deal_d1918,26/02/2020 12:57,32830,Contacted,Lost,30,0,EUR,UK & EUROPE
Adlud_deal_d1919,26/10/2020 13:42,43881,Contacted,Lost,12,1,EUR,UK & EUROPE
Adlud_deal_d1920,25/01/2019 20:46,64210,Contacted,Lost,12,0,USD,US
Adlud_deal_d1530,04/01/2019 00:10,36246,Contacted,Lost,15,0,USD,US
Adlud_deal_d1921,12/03/2019 11:37,21944,Contacted,Lost,3,0,EUR,UK & EUROPE
Adlud_deal_d1922,27/06/2019 22:21,11193,Contacted,Lost,19,0,USD,US
Adlud_deal_d1923,05/12/2019 12:07,60881,Contacted,Lost,1,0,EUR,UK & EUROPE
Adlud_deal_d1924,26/02/2020 12:53,6430,Contacted,Deleted,76,0,EUR,UK & EUROPE
Adlud_deal_d1925,12/10/2020 12:32,3700,Contacted,Deleted,19,0,EUR,UK & EUROPE
Adlud_deal_d1926,18/02/2019 18:25,36134,Contacted,Lost,3,1,EUR,UK & EUROPE
Adlud_deal_d1927,07/03/2019 03:17,8589,Meeting,Deleted,22,3,USD,US
Adlud_deal_d1928,13/07/2020 17:36,45815,Contacted,Deleted,7,3,BRL,APAC & RESELLERS
Adlud_deal_d1929,13/07/2020 17:45,29236,Contacted,Deleted,27,2,BRL,APAC & RESELLERS
Adlud_deal_d1930,13/07/2020 19:18,38427,Contacted,Deleted,28,0,BRL,APAC & RESELLERS
Adlud_deal_d1931,13/07/2020 19:36,40263,Contacted,Deleted,9,4,BRL,APAC & RESELLERS
Adlud_deal_d1932,13/07/2020 23:47,28466,Contacted,Deleted,6,3,BRL,APAC & RESELLERS
Adlud_deal_d1933,14/07/2020 00:09,44158,Contacted,Deleted,9,2,BRL,APAC & RESELLERS
Adlud_deal_d1934,16/07/2020 19:35,21843,Contacted,Deleted,18,2,BRL,APAC & RESELLERS
Adlud_deal_d1935,16/07/2020 23:13,74974,Contacted,Deleted,6,2,BRL,APAC & RESELLERS
Adlud_deal_d1936,21/07/2020 16:02,25457,Contacted,Deleted,11,4,BRL,APAC & RESELLERS
Adlud_deal_d1937,27/07/2020 23:31,52862,Contacted,Deleted,10,1,BRL,APAC & RESELLERS
Adlud_deal_d1938,27/07/2020 23:32,69702,Contacted,Deleted,3,3,BRL,APAC & RESELLERS
Adlud_deal_d1939,27/07/2020 23:36,54954,Contacted,Deleted,2,0,BRL,APAC & RESELLERS
Adlud_deal_d1940,23/08/2020 23:37,57607,Contacted,Deleted,4,2,BRL,APAC & RESELLERS
Adlud_deal_d1941,01/02/2019 19:51,65412,Meeting,Deleted,3,1,GBP,PLATFORM
Adlud_deal_d1942,08/01/2019 15:32,44869,Meeting,Deleted,2,0,GBP,PLATFORM
Adlud_deal_d1943,22/01/2019 15:07,51195,Meeting,Deleted,1,0,GBP,PLATFORM
Adlud_deal_d1944,25/01/2019 20:08,7474,Meeting,Deleted,1,0,GBP,PLATFORM
Adlud_deal_d1945,29/01/2019 20:43,13308,Meeting,Deleted,1,0,GBP,PLATFORM
Adlud_deal_d1386,30/01/2019 15:34,60367,IO Sent,Deleted,2,0,GBP,PLATFORM
Adlud_deal_d1946,21/02/2019 20:38,50458,IO Sent,Deleted,0,0,GBP,PLATFORM
Adlud_deal_d1947,06/03/2019 19:20,21151,IO Sent,Deleted,1,0,GBP,PLATFORM
Adlud_deal_d1948,06/03/2019 19:21,21754,IO Sent,Deleted,1,0,GBP,PLATFORM
Adlud_deal_d1949,27/03/2019 20:24,71936,IO Sent,Deleted,4,0,GBP,PLATFORM
Adlud_deal_d1950,27/06/2019 22:21,38493,IO Sent,Deleted,3,0,USD,US
Adlud_deal_d1951,13/01/2020 18:56,23600,IO Sent,Deleted,1,0,USD,US
Adlud_deal_d1952,23/01/2020 16:28,12332,IO Sent,Deleted,4,2,USD,US
Adlud_deal_d1953,04/02/2020 20:36,73859,IO Sent,Deleted,1,2,USD,US
Adlud_deal_d1954,26/02/2020 20:58,71460,IO Sent,Deleted,4,2,USD,US
Adlud_deal_d1955,26/02/2020 20:59,9440,IO Sent,Deleted,3,1,USD,US
Adlud_deal_d1956,26/05/2020 11:05,74870,Contacted,Lost,3,0,EUR,UK & EUROPE
Adlud_deal_d1957,25/01/2019 20:49,30867,Contacted,Lost,16,0,USD,US
Adlud_deal_d1958,27/06/2019 22:21,69988,Contacted,Lost,12,0,USD,US
Adlud_deal_d015,13/01/2020 18:05,64163,Contacted,Lost,7,2,USD,US
Adlud_deal_d1959,14/01/2020 21:53,58707,Contacted,Lost,8,1,USD,US
Adlud_deal_d1960,14/01/2020 22:09,21592,Contacted,Lost,8,1,USD,US
Adlud_deal_d1961,21/01/2020 20:13,74320,Contacted,Lost,3,1,USD,US
Adlud_deal_d1962,21/01/2020 20:14,23127,Contacted,Lost,1,1,USD,US
Adlud_deal_d1963,21/01/2020 20:16,38013,Contacted,Lost,3,1,USD,US
Adlud_deal_d1964,27/01/2020 17:50,35022,Contacted,Lost,2,1,USD,US
Adlud_deal_d1965,29/01/2020 20:08,66559,Contacted,Lost,17,1,USD,US
Adlud_deal_d1966,09/11/2020 14:41,52788,Contacted,Deleted,28,0,BRL,APAC & RESELLERS
Adlud_deal_d1967,13/07/2020 23:29,66069,Contacted,Deleted,7,0,BRL,APAC & RESELLERS
